2	1610612760	1610612737	Thunder	Hawks
2	1610612761	1610612758	Raptors	Kings
2	1610612751	1610612763	Nets	Grizzlies
2	1610612752	1610612747	Knicks	Lakers
2	1610612753	1610612756	Magic	Suns
2	1610612759	1610612754	Spurs	Pacers
2	1610612766	1610612760	Hornets	Thunder
2	1610612758	1610612753	Kings	Magic
2	1610612750	1610612764	Timberwolves	Wizards
2	1610612765	1610612742	Pistons	Mavericks
2	1610612737	1610612747	Hawks	Lakers
2	1610612751	1610612759	Nets	Spurs
2	1610612763	1610612741	Grizzlies	Bulls
2	1610612762	1610612754	Jazz	Pacers
2	1610612747	1610612766	Lakers	Hornets
2	1610612751	1610612760	Nets	Thunder
2	1610612756	1610612755	Suns	76ers
2	1610612743	1610612765	Nuggets	Pistons
2	1610612764	1610612745	Wizards	Rockets
2	1610612740	1610612765	Pelicans	Pistons
2	1610612754	1610612756	Pacers	Suns
2	1610612745	1610612741	Rockets	Bulls
2	1610612750	1610612765	Timberwolves	Pistons
2	1610612742	1610612752	Mavericks	Knicks
2	1610612751	1610612740	Nets	Pelicans
2	1610612739	1610612762	Cavaliers	Jazz
2	1610612752	1610612763	Knicks	Grizzlies
2	1610612761	1610612762	Raptors	Jazz
2	1610612754	1610612760	Pacers	Thunder
2	1610612765	1610612756	Pistons	Suns
2	1610612747	1610612740	Lakers	Pelicans
2	1610612740	1610612752	Pelicans	Knicks
2	1610612766	1610612763	Hornets	Grizzlies
2	1610612741	1610612763	Bulls	Grizzlies
2	1610612743	1610612737	Nuggets	Hawks
2	1610612756	1610612741	Suns	Bulls
2	1610612742	1610612739	Mavericks	Cavaliers
2	1610612759	1610612748	Spurs	Heat
2	1610612739	1610612758	Cavaliers	Kings
2	1610612738	1610612742	Celtics	Mavericks
2	1610612763	1610612748	Grizzlies	Heat
2	1610612750	1610612737	Timberwolves	Hawks
2	1610612748	1610612742	Heat	Mavericks
2	1610612757	1610612764	Trail Blazers	Wizards
2	1610612759	1610612737	Spurs	Hawks
2	1610612737	1610612743	Hawks	Nuggets
2	1610612743	1610612739	Nuggets	Cavaliers
2	1610612753	1610612744	Magic	Warriors
2	1610612763	1610612752	Grizzlies	Knicks
2	1610612744	1610612755	Warriors	76ers
2	1610612761	1610612760	Raptors	Thunder
2	1610612746	1610612759	Clippers	Spurs
2	1610612766	1610612740	Hornets	Pelicans
2	1610612757	1610612766	Trail Blazers	Hornets
2	1610612763	1610612749	Grizzlies	Bucks
2	1610612745	1610612752	Rockets	Knicks
2	1610612764	1610612762	Wizards	Jazz
2	1610612764	1610612746	Wizards	Clippers
2	1610612744	1610612765	Warriors	Pistons
2	1610612766	1610612743	Hornets	Nuggets
2	1610612761	1610612747	Raptors	Lakers
2	1610612740	1610612738	Pelicans	Celtics
2	1610612758	1610612755	Kings	76ers
2	1610612765	1610612745	Pistons	Rockets
2	1610612744	1610612752	Warriors	Knicks
2	1610612750	1610612748	Timberwolves	Heat
2	1610612756	1610612738	Suns	Celtics
2	1610612757	1610612739	Trail Blazers	Cavaliers
2	1610612766	1610612744	Hornets	Warriors
2	1610612764	1610612763	Wizards	Grizzlies
2	1610612743	1610612748	Nuggets	Heat
2	1610612752	1610612756	Knicks	Suns
2	1610612765	1610612746	Pistons	Clippers
2	1610612758	1610612751	Kings	Nets
2	1610612753	1610612745	Magic	Rockets
2	1610612749	1610612758	Bucks	Kings
2	1610612747	1610612751	Lakers	Nets
2	1610612749	1610612742	Bucks	Mavericks
2	1610612756	1610612765	Suns	Pistons
2	1610612754	1610612744	Pacers	Warriors
2	1610612743	1610612754	Nuggets	Pacers
2	1610612761	1610612740	Raptors	Pelicans
2	1610612738	1610612757	Celtics	Trail Blazers
2	1610612741	1610612750	Bulls	Timberwolves
2	1610612754	1610612742	Pacers	Mavericks
2	1610612758	1610612738	Kings	Celtics
2	1610612754	1610612747	Pacers	Lakers
2	1610612749	1610612762	Bucks	Jazz
2	1610612765	1610612763	Pistons	Grizzlies
2	1610612740	1610612751	Pelicans	Nets
2	1610612755	1610612747	76ers	Lakers
2	1610612755	1610612759	76ers	Spurs
2	1610612747	1610612741	Lakers	Bulls
2	1610612765	1610612752	Pistons	Knicks
2	1610612764	1610612742	Wizards	Mavericks
2	1610612739	1610612747	Cavaliers	Lakers
2	1610612756	1610612748	Suns	Heat
2	1610612750	1610612739	Timberwolves	Cavaliers
2	1610612738	1610612750	Celtics	Timberwolves
2	1610612762	1610612755	Jazz	76ers
2	1610612766	1610612759	Hornets	Spurs
2	1610612745	1610612749	Rockets	Bucks
2	1610612760	1610612765	Thunder	Pistons
2	1610612761	1610612759	Raptors	Spurs
2	1610612756	1610612752	Suns	Knicks
2	1610612746	1610612741	Clippers	Bulls
2	1610612755	1610612742	76ers	Mavericks
2	1610612738	1610612759	Celtics	Spurs
2	1610612745	1610612739	Rockets	Cavaliers
2	1610612758	1610612739	Kings	Cavaliers
2	1610612758	1610612752	Kings	Knicks
2	1610612744	1610612738	Warriors	Celtics
2	1610612750	1610612755	Timberwolves	76ers
2	1610612749	1610612744	Bucks	Warriors
2	1610612764	1610612751	Wizards	Nets
2	1610612746	1610612755	Clippers	76ers
2	1610612759	1610612752	Spurs	Knicks
2	1610612749	1610612756	Bucks	Suns
2	1610612744	1610612749	Warriors	Bucks
2	1610612745	1610612738	Rockets	Celtics
2	1610612742	1610612766	Mavericks	Hornets
2	1610612748	1610612762	Heat	Jazz
2	1610612754	1610612743	Pacers	Nuggets
2	1610612764	1610612758	Wizards	Kings
2	1610612758	1610612748	Kings	Heat
2	1610612738	1610612758	Celtics	Kings
2	1610612746	1610612753	Clippers	Magic
2	1610612755	1610612744	76ers	Warriors
2	1610612741	1610612760	Bulls	Thunder
2	1610612762	1610612765	Jazz	Pistons
2	1610612742	1610612755	Mavericks	76ers
2	1610612751	1610612758	Nets	Kings
2	1610612761	1610612744	Raptors	Warriors
2	1610612745	1610612737	Rockets	Hawks
2	1610612741	1610612746	Bulls	Clippers
2	1610612759	1610612766	Spurs	Hornets
2	1610612740	1610612764	Pelicans	Wizards
2	1610612753	1610612758	Magic	Kings
2	1610612744	1610612753	Warriors	Magic
2	1610612747	1610612739	Lakers	Cavaliers
2	1610612765	1610612743	Pistons	Nuggets
2	1610612743	1610612752	Nuggets	Knicks
2	1610612763	1610612765	Grizzlies	Pistons
2	1610612742	1610612748	Mavericks	Heat
2	1610612750	1610612751	Timberwolves	Nets
2	1610612739	1610612740	Cavaliers	Pelicans
2	1610612763	1610612761	Grizzlies	Raptors
2	1610612749	1610612763	Bucks	Grizzlies
2	1610612751	1610612744	Nets	Warriors
2	1610612741	1610612756	Bulls	Suns
2	1610612737	1610612756	Hawks	Suns
2	1610612752	1610612744	Knicks	Warriors
2	1610612761	1610612742	Raptors	Mavericks
2	1610612741	1610612758	Bulls	Kings
2	1610612758	1610612754	Kings	Pacers
2	1610612739	1610612750	Cavaliers	Timberwolves
2	1610612761	1610612757	Raptors	Trail Blazers
2	1610612763	1610612738	Grizzlies	Celtics
2	1610612748	1610612763	Heat	Grizzlies
2	1610612752	1610612762	Knicks	Jazz
2	1610612764	1610612750	Wizards	Timberwolves
2	1610612743	1610612755	Nuggets	76ers
2	1610612741	1610612744	Bulls	Warriors
2	1610612760	1610612739	Thunder	Cavaliers
2	1610612738	1610612743	Celtics	Nuggets
2	1610612759	1610612755	Spurs	76ers
2	1610612737	1610612758	Hawks	Kings
2	1610612747	1610612754	Lakers	Pacers
2	1610612750	1610612754	Timberwolves	Pacers
2	1610612761	1610612743	Raptors	Nuggets
2	1610612760	1610612751	Thunder	Nets
2	1610612762	1610612766	Jazz	Hornets
2	1610612746	1610612765	Clippers	Pistons
2	1610612746	1610612752	Clippers	Knicks
2	1610612756	1610612751	Suns	Nets
2	1610612744	1610612737	Warriors	Hawks
2	1610612755	1610612745	76ers	Rockets
2	1610612742	1610612761	Mavericks	Raptors
2	1610612757	1610612752	Trail Blazers	Knicks
2	1610612743	1610612753	Nuggets	Magic
2	1610612760	1610612766	Thunder	Hornets
2	1610612755	1610612750	76ers	Timberwolves
2	1610612743	1610612766	Nuggets	Hornets
2	1610612748	1610612744	Heat	Warriors
2	1610612754	1610612757	Pacers	Trail Blazers
2	1610612760	1610612741	Thunder	Bulls
2	1610612754	1610612758	Pacers	Kings
2	1610612748	1610612757	Heat	Trail Blazers
2	1610612759	1610612739	Spurs	Cavaliers
2	1610612758	1610612741	Kings	Bulls
2	1610612737	1610612746	Hawks	Clippers
2	1610612739	1610612759	Cavaliers	Spurs
2	1610612749	1610612760	Bucks	Thunder
2	1610612739	1610612746	Cavaliers	Clippers
2	1610612756	1610612764	Suns	Wizards
2	1610612752	1610612743	Knicks	Nuggets
2	1610612753	1610612759	Magic	Spurs
2	1610612764	1610612744	Wizards	Warriors
2	1610612738	1610612746	Celtics	Clippers
2	1610612765	1610612740	Pistons	Pelicans
2	1610612754	1610612746	Pacers	Clippers
2	1610612740	1610612761	Pelicans	Raptors
2	1610612749	1610612757	Bucks	Trail Blazers
2	1610612746	1610612737	Clippers	Hawks
2	1610612761	1610612753	Raptors	Magic
2	1610612753	1610612746	Magic	Clippers
2	1610612743	1610612751	Nuggets	Nets
2	1610612758	1610612766	Kings	Hornets
2	1610612754	1610612762	Pacers	Jazz
2	1610612761	1610612745	Raptors	Rockets
2	1610612766	1610612762	Hornets	Jazz
2	1610612765	1610612744	Pistons	Warriors
2	1610612755	1610612746	76ers	Clippers
2	1610612742	1610612738	Mavericks	Celtics
2	1610612746	1610612738	Clippers	Celtics
2	1610612758	1610612765	Kings	Pistons
2	1610612740	1610612755	Pelicans	76ers
2	1610612757	1610612748	Trail Blazers	Heat
2	1610612764	1610612760	Wizards	Thunder
2	1610612749	1610612740	Bucks	Pelicans
2	1610612749	1610612745	Bucks	Rockets
2	1610612752	1610612746	Knicks	Clippers
2	1610612745	1610612764	Rockets	Wizards
2	1610612757	1610612755	Trail Blazers	76ers
2	1610612752	1610612750	Knicks	Timberwolves
2	1610612766	1610612745	Hornets	Rockets
2	1610612748	1610612760	Heat	Thunder
2	1610612739	1610612756	Cavaliers	Suns
2	1610612750	1610612738	Timberwolves	Celtics
2	1610612756	1610612766	Suns	Hornets
2	1610612746	1610612751	Clippers	Nets
2	1610612755	1610612758	76ers	Kings
2	1610612753	1610612760	Magic	Thunder
2	1610612757	1610612753	Trail Blazers	Magic
2	1610612759	1610612764	Spurs	Wizards
2	1610612738	1610612763	Celtics	Grizzlies
2	1610612747	1610612738	Lakers	Celtics
2	1610612740	1610612766	Pelicans	Hornets
2	1610612760	1610612752	Thunder	Knicks
2	1610612747	1610612737	Lakers	Hawks
2	1610612760	1610612738	Thunder	Celtics
2	1610612748	1610612756	Heat	Suns
2	1610612746	1610612764	Clippers	Wizards
2	1610612763	1610612737	Grizzlies	Hawks
2	1610612764	1610612757	Wizards	Trail Blazers
2	1610612746	1610612748	Clippers	Heat
