INFO:MyNBA:Downloading players...
INFO:MyNBA:Downloading players...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700540...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700541...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700542...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700543...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700544...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/01/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700545...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700546...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700547...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700548...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/02/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700549...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700550...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700551...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700552...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700553...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/03/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700554...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700555...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700556...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700557...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700558...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700559...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700560...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700561...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700562...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700563...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700564...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700565...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/04/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700566...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700567...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/05/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700569...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700570...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700568...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700571...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700572...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700573...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700574...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700575...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700576...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700577...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/06/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700578...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700579...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700580...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700581...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700582...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700583...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700584...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700585...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/07/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700586...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700587...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700588...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700589...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700590...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/08/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700591...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700592...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700593...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700594...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700595...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700596...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700597...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700598...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/09/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700599...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700600...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700601...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700602...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/10/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700603...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700604...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700605...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700606...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700607...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700608...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700609...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700610...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700611...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700612...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700613...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/11/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700614...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700615...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700616...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700617...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/12/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700618...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700619...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700620...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700621...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700622...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700623...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700624...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700625...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700626...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/13/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700627...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700628...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700629...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700630...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700631...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700632...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700633...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/14/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700634...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700635...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700636...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700637...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/15/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700638...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700639...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700640...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700641...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700642...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700644...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700645...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700643...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700646...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700647...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700648...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/16/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700649...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700650...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700651...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700652...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/17/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700653...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700654...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700655...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700656...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700657...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700658...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700659...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700660...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700661...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700662...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/18/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700663...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700664...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700665...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700666...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/19/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700667...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700668...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700669...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700670...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700671...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700672...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700673...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/20/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700674...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700675...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700676...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700677...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700678...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700679...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700680...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700681...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700682...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/21/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700683...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700684...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700685...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700686...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/22/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700687...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700688...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700689...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700690...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700691...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700692...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700693...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700694...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700695...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/23/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700696...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700697...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700698...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700699...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700700...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/24/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700701...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700702...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700703...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700704...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700705...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700706...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700707...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700708...
ERROR:ScoreboardApi:(1062, "Leaf Error (127.0.0.1:3307): Duplicate entry '21700708' for key 'PRIMARY'")
INFO:MyNBA:Downloading scoreboards...
INFO:ScoreboardDownloader:Scoreboard data exists for 10/17/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/18/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/19/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/20/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/21/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/22/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/23/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/24/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/25/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/26/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/27/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/28/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/29/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/30/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/31/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/01/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/02/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/03/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/04/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/05/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/06/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/07/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/08/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/09/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/10/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/11/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/12/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/13/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/14/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/15/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/16/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/17/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/18/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/19/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/20/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/21/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/22/2017
INFO:ScoreboardDownloader:Getting scoreboards for date 11/23/2017...
INFO:ScoreboardDownloader:Scoreboard data exists for 11/24/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/25/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/26/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/27/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/28/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/29/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/30/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/01/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/02/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/03/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/04/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/05/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/06/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/07/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/08/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/09/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/10/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/11/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/12/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/13/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/14/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/15/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/16/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/17/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/18/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/19/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/20/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/21/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/22/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/23/2017
INFO:ScoreboardDownloader:Getting scoreboards for date 12/24/2017...
INFO:ScoreboardDownloader:Scoreboard data exists for 12/25/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/26/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/27/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/28/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/29/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/30/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/31/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 01/01/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/02/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/03/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/04/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/05/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/06/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/07/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/08/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/09/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/10/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/11/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/12/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/13/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/14/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/15/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/16/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/17/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/18/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/19/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/20/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/21/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/22/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/23/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/24/2018
INFO:ScoreboardDownloader:Getting scoreboards for date 01/25/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700710...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700711...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700712...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700713...
INFO:ScoreboardDownloader:Getting scoreboards for date 01/26/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700714...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700715...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700716...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700717...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700718...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700719...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700720...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700721...
ERROR:ScoreboardApi:(1062, "Leaf Error (127.0.0.1:3307): Duplicate entry '21700721' for key 'PRIMARY'")
INFO:MyNBA:Downloading scoreboards...
INFO:ScoreboardDownloader:Scoreboard data exists for 10/17/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/18/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/19/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/20/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/21/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/22/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/23/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/24/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/25/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/26/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/27/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/28/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/29/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/30/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 10/31/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/01/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/02/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/03/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/04/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/05/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/06/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/07/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/08/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/09/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/10/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/11/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/12/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/13/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/14/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/15/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/16/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/17/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/18/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/19/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/20/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/21/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/22/2017
INFO:ScoreboardDownloader:Getting scoreboards for date 11/23/2017...
INFO:ScoreboardDownloader:Scoreboard data exists for 11/24/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/25/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/26/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/27/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/28/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/29/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 11/30/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/01/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/02/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/03/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/04/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/05/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/06/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/07/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/08/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/09/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/10/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/11/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/12/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/13/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/14/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/15/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/16/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/17/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/18/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/19/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/20/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/21/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/22/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/23/2017
INFO:ScoreboardDownloader:Getting scoreboards for date 12/24/2017...
INFO:ScoreboardDownloader:Scoreboard data exists for 12/25/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/26/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/27/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/28/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/29/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/30/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 12/31/2017
INFO:ScoreboardDownloader:Scoreboard data exists for 01/01/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/02/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/03/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/04/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/05/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/06/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/07/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/08/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/09/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/10/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/11/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/12/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/13/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/14/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/15/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/16/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/17/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/18/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/19/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/20/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/21/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/22/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/23/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/24/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/25/2018
INFO:ScoreboardDownloader:Scoreboard data exists for 01/26/2018
INFO:ScoreboardDownloader:Getting scoreboards for date 01/27/2018...
INFO:ScoreboardDownloader:Getting boxscores for Game ID 0021700724...
